Unnamed: 0,Date Created,User,Tweet
417,2022-10-07 23:37:13+00:00,ofit_dj,Lembaga Survei KedaiKOPI dalam hasil survei terbarunya menyebut bahwa calon presiden perempuan memiliki tren penguatan. Puan Maharani jadi nama capres perempuan dengan elektabilitas teratas jelang Pilpres 2024. https://t.co/2Zi3VFeupK Dukung Puan Presiden
418,2022-10-07 23:37:01+00:00,ofit_dj,"Lembaga survei KedaiKOPI merilis elektabilitas Ketua DPR RI Puan Maharani masuk empat besar, 9,6 persen, sebagai capres pada Pilpres 2024 menyampaikan meningkatnya elektabilitas Puan akan makin membuat relawan semakin optimis. https://t.co/Xi55rYAvx3 Dukung Puan Presiden"
419,2022-10-07 23:36:29+00:00,ofit_dj,Relawan Puan Permataku mendeklarasikan dukungan kepada Mbak Puan Maharani sebagai calon presiden (Capres) 2024. https://t.co/WinOhzHtSY Dukung Puan Presiden
420,2022-10-07 23:36:10+00:00,ofit_dj,Warga termasuk inang-inang di Toba Sumut menyambut kedatangan Puan Maharani di daerah itu dan mendoakan agar menjadi pemimpin Indonesia pada Pilpres 2024. https://t.co/FZwnfKB0vX Dukung Puan Presiden
421,2022-10-07 23:34:52+00:00,ofit_dj,Puan Maharani masuk empat besar dalam perolehan elektabilitas calon presiden 2024. Hal ini sebagaimana di sampaikan dalam hasil survei Kelompok Kajian dan Diskusi Opini Publik Indonesia (KedaiKOPI). https://t.co/8f34TQNgCv Dukung Puan Presiden
422,2022-10-07 23:34:19+00:00,ofit_dj,"Andi Mallarangeng mengaku agak kaget dgn adanya hasil survei terkait elektabilitas Puan Maharani yang mencapai 9,6%. Survei itu menempatkan Puan pada urutan ke-4 dalam elektabilitas Capres 2024, mengungguli Ridwan Kamil (7,7%). https://t.co/qihsnvO4bq Dukung Puan Presiden"
423,2022-10-07 23:34:14+00:00,ofit_dj,"Dua kali Pilpres, PDI Perjuangan selalu memberikan golden ticket di luar trah Soekarno, sudah saatnya Puan Maharani unjuk gigi pada Pilpres tahun 2024 mendatang. Dukung Puan Presiden"
424,2022-10-07 23:34:11+00:00,ofit_dj,Hasil survei dari lembaga survei KedaiKOPI menunjukkan elektabilitas Ketua DPP PDIP Puan Maharani tertinggi di antara bakal calon presiden 2024 kalangan perempuan. Puan Maharani didorong maju menjadi capres dari PDIP. https://t.co/5aa4opFZC4 Dukung Puan Presiden
425,2022-10-07 23:34:00+00:00,ofit_dj,Politisi PDIP Effendi Simbolon mengklaim Puan Maharani merupakan sosok capres tunggal usungan PDIP pada Pilpres 2024. https://t.co/MFYRP9t8Qb Dukung Puan Presiden
426,2022-10-07 23:33:49+00:00,ofit_dj,Puan mengajak para kader untuk semangat berjuang memenangkan PDIP kembali di Pemilu 2024 mendatang. Hal itu diungkapkannya di Kantor DPC PDIP Tapanuli Utara. https://t.co/Eva2dvlZEa Dukung Puan Presiden
427,2022-10-07 23:33:47+00:00,ofit_dj,"Elektabilitas Puan Maharani menjelang Pilpres 2024 terus meningkat, bahkan memasuki empat besar capres dengan elektabilitas tertinggi. https://t.co/NtfR1hGKOq Dukung Puan Presiden"
428,2022-10-07 23:33:38+00:00,ofit_dj,Spanduk dukungan Puan menjadi calon presiden 2024 dibentangkan kader PDIP di sepanjang jalan. Puan mengajak masyarakat memilih capres yang mencintai Indonesia sebagai negara beragam. https://t.co/SDGrfnLK5Z Dukung Puan Presiden
429,2022-10-07 23:33:25+00:00,ofit_dj,Ratusan Ibu-ibu mendeklarasikan dukungan kepada Ketua DPR Puan Maharani sebagai calon presiden 2024. https://t.co/n5Fqm01Xip Dukung Puan Presiden
430,2022-10-07 23:33:10+00:00,ofit_dj,Puan Maharani masuk empat besar dalam perolehan elektabilitas calon presiden 2024. https://t.co/8f34TQNgCv Dukung Puan Presiden
431,2022-10-07 23:32:59+00:00,ofit_dj,Deklarasi Dukungan untuk Puan Maharani menjadi Presiden Republik Indonesia periode 2024-2029 terus mengalir. https://t.co/oEF2nnzXgx Dukung Puan Presiden
432,2022-10-07 23:32:32+00:00,ofit_dj,Organisasi relawan RDP deklarasi dukung Puan Maharani calon presiden 2024. https://t.co/gDhgEdMxPH Dukung Puan Presiden
433,2022-10-07 23:32:30+00:00,ofit_dj,Fraksi PDIP DPR RI harap Megawati memilih Puan Maharani menjadikan calon presiden di pilpres 2024 mendatang. https://t.co/i1qmisZTOZ Dukung Puan Presiden
434,2022-10-07 23:32:12+00:00,ofit_dj,Dukungan dari Tuan Guru Turmudzi Badarudin kepada Ketua DPP PDIP Puan Maharani untuk maju Pilpres 2024 menjadi bukti Puan berhasil merengkuh dukungan dari kelompok religius. https://t.co/LW6eBleqRn Dukung Puan Presiden
435,2022-10-07 23:31:59+00:00,ofit_dj,"Selain terjun bertemu masyarakat, Puan yang merupakan Ketua DPR-RI juga melaksanakan komunikasi politik dengan pimpinan parpol lain. Hal itu adalah sinyal mandat bagi Puan jelang Pilpres 2024. https://t.co/VaUOlWWQOc   Dukung Puan Presiden"
436,2022-10-07 23:31:45+00:00,ofit_dj,Hasil survei dari lembaga survei KedaiKOPI menunjukkan elektabilitas Puan Maharani tertinggi di antara bakal calon presiden 2024 kalangan perempuan. https://t.co/5aa4opY8Qc   Dukung Puan Presiden
437,2022-10-07 20:56:35+00:00,Romi394291221,Dukung Puan Presiden saya sangat dukung Nyonya Puan untuk menjadi Cawapres 2024 dari PDIP. Generasi partai harus menjadi bibit unggul
438,2022-10-07 20:42:36+00:00,Radi_hamsyid,"@MbakPuan2024 Gw dukung puan presiden 2024
Bismillah jd komisaris pertamini 
Takbir"
439,2022-10-07 20:09:59+00:00,abuv_average88,"Jelang Pilpres 2024, Relawan Puan Maharani Gelar Deklarasi di Makassar: Muhadir mengatakan, ini deklarasi pertama yang dilakukan dr oleh tim relawan. Pihaknya mendukung Puan Maharani karena dianggap layak memimpin Indonesia tahun 2024. https://t.co/qAR2P3N3ui Dukung Puan Presiden"
440,2022-10-07 20:09:11+00:00,WinHtbat3,"@hyopdah Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden"
441,2022-10-07 20:08:20+00:00,WinHtbat3,"@MbakPuan2024 Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden"
442,2022-10-07 20:07:53+00:00,WinHtbat3,"@mld_cake Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden"
443,2022-10-07 20:07:03+00:00,abuv_average88,"Puan Maharani ziarah ke makam Taufik Kiemas, bersama Ketum PKB, Muhaimin Iskandar. Di depan wartawan, Muhaimin menyatakan siap menjadi wakil presiden, mendampingi Puan maharani, dalam Pemilu 2024. https://t.co/ln4t6Vlegy Dukung Puan Presiden"
444,2022-10-07 20:06:34+00:00,abuv_average88,Gerindra menyambut momen kompak Cak Imin bersama Puan Maharani. Gerindra menanggapi soal Cak Imin berbicara wacana menjadi cawapres Puan di 2024. https://t.co/5SGROEKoAk Dukung Puan Presiden
445,2022-10-07 20:06:22+00:00,abuv_average88,Manuver Puan Maharani dinilai bisa mengubrak-abrik koalisi parpol di Pemilu 2024. Pertemuan Puan dengan Cak Imin dianggap bisa mengganggu koalisi PKB-Gerindra. https://t.co/puWX5plcYW Dukung Puan Presiden
446,2022-10-07 20:06:04+00:00,abuv_average88,Puan Maharani mengungkap kriteria calon wakil presiden yang akan mendampingi dirinya jika ia maju sebagai calon presiden 2024. Puan ingin memiliki sosok cawapres yang memiliki kesamaan visi misi dan cita-cita. https://t.co/QXpEGDPWia Dukung Puan Presiden
447,2022-10-07 20:05:50+00:00,abuv_average88,"“Insyaallah 2024 akan ada lagi kepala daerah perempuan, menteri perempuan, presiden perempuan juga akan ada lagi Insyaallah,”—Puan Maharani https://t.co/l2novRoheT Dukung Puan Presiden"
448,2022-10-07 20:05:45+00:00,abuv_average88,"PDI-P menyiapkan Puan Maharani menjadi kandidat capres Pemilu 2024. Terungkapnya persiapan PDI-P menjadikan Puan Maharani Pemilu 2024 setelah para kader menyuarakan Puan, Kader di tingkat atas membentuk kelompok bernama Dewan Kolonel. https://t.co/r0Bqjonly8 Dukung Puan Presiden"
449,2022-10-07 20:05:32+00:00,abuv_average88,"Puan mendapat sambutan dari para simpatisan dan warga, yg berteriak memberi dukungan utk Puan Maharani maju sebagai Capres 2024. https://t.co/BLsPK59f3u Dukung Puan Presiden"
450,2022-10-07 20:05:26+00:00,abuv_average88,"PDIP Siapkan Tim Sukses Puan Maharani Jadi Capres 2024. Politisi PDIP Johan Budi membentuk Dewan Kolonel, sebuah tim untuk membantu Puan Maharani menjadi calon presiden di Pilpres 2024. https://t.co/QqYjqBXWdM Dukung Puan Presiden"
451,2022-10-07 20:05:10+00:00,abuv_average88,"Pegiat Kesetaraan Gender Alexander Aur menilai, Ketua DPR RI Puan Maharani dinilai sangat potensial menjadi pemimpin nasional pada Pilpres 2024. https://t.co/KGEoj4l084 Dukung Puan Presiden"
452,2022-10-07 20:05:06+00:00,abuv_average88,"Ketua Umum PKB, @cakimiNOW mendoakan Ketua DPR @puanmaharani_ri untuk memimpin Indonesia pada 2024 nanti, menggantikan Presiden @jokowi. https://t.co/bQAoKCmiks Dukung Puan Presiden"
453,2022-10-07 20:04:57+00:00,abuv_average88,"Berbeda dgn tokoh politik lain yg mulai melakukan safari politik jelang Pemilu 2024, langkah safari Puan turun bertemu rakyat, dilakukan jauh sebelumnya. https://t.co/yqVk7RhVMO Dukung Puan Presiden"
454,2022-10-07 20:04:50+00:00,abuv_average88,"Puan Maharani bertemu dengan kader PDI-P di Majalengka dan Subang, Jawa Barat dalam rangka memberi arahan kepada kader partai untuk bersiap menghadapi Pemilu 2024. Puan menegaskan bahwa Jawa Barat adalah kandang Banteng. https://t.co/W1lPNz5yqO Dukung Puan Presiden"
455,2022-10-07 20:04:37+00:00,abuv_average88,"Lembaga Survei Nasional (LSN) merilis hasil survei kekuatan kandidat bakal capres di Pilpres 2024. Hasilnya, Puan mendapat suara sebesar 0,9% dan Cak Imin sebesar 0,5%. https://t.co/pzH49JxXXd Dukung Puan Presiden"
456,2022-10-07 20:04:35+00:00,abuv_average88,"Cak Imin mendoakan Puan Maharani menjadi presiden pada Pilpres 2024. Doa Cak Imin, merupakan bagian dari motivasi bagi Puan yang merupakan sosok yang layak menjadi capres. https://t.co/bt9P74kpiO Dukung Puan Presiden"
457,2022-10-07 20:04:21+00:00,WinHtbat3,"@srdvcends Mari dukung @puanmaharani_ri Presiden 2024 @PDI_Perjuangan 

Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden
Dukung Puan Presiden

Coba nonton video Puan ikut berduka 👇
https://t.co/vU47W81qPA"
458,2022-10-07 20:04:18+00:00,abuv_average88,Politikus PDI Perjuangan Ruhut Sitompul menanggapi soal Andi Arief yang menyebut Puan Maharani bisa menang Pilpres 2024 asal semua lawan politik ditangkap. https://t.co/ee224MK7Wi Dukung Puan Presiden
459,2022-10-07 20:04:15+00:00,abuv_average88,Budi mendukung terbentuknya koalisi PKB dengan PDIP pada Pilpres 2024 sebagai kombinasi nasionalis-religius antara Puan Maharani dan Cak Imin. https://t.co/RrhUk8wotm Dukung Puan Presiden
460,2022-10-07 20:04:11+00:00,abuv_average88,"Kombinasi nasionalis-religius yang pas, Koordinator Kelompok PKB Merah Budi Santoso menyampaikan dukungan apabila Cak Imin dan Puan Maharani berduet di Pilpres 2024. https://t.co/jz3WsG6FWS Dukung Puan Presiden"
461,2022-10-07 20:04:05+00:00,abuv_average88,"Puan Maharani dan Cak Imin berbincang-bincang di warung pecel. Rupanya, obrolan itu munculkan sinyal kerja sama antar keduanya dalam kontestasi Pilpres 2024 mendatang. https://t.co/lD87LdjHFH Dukung Puan Presiden"
462,2022-10-07 20:03:58+00:00,abuv_average88,Puan Maharani sebagai pewaris trah Soekarno menjadi figur paling kuat untuk diajukan PDI Perjuangan sebagai calon presiden pada Pemilu Serentak 2024. https://t.co/h0HfxPMM6F Dukung Puan Presiden
463,2022-10-07 20:03:56+00:00,abuv_average88,Puan meminta para kader menyerap aspirasi di masyarakat demi memenangkan PDIP pada Pemilu 2024 mendatang. https://t.co/tfaNcLuVb8 Dukung Puan Presiden
464,2022-10-07 20:03:54+00:00,abuv_average88,"Relawan Puan menfasilitasi ratusan masyarakat Kembangan, Meruya, Jakarta Barat mendeklarasikan dukungan untuk Ketua DPR Puan Maharani menjadi penerus Presiden Jokowi 2024. https://t.co/crKe05Otez Dukung Puan Presiden"
465,2022-10-07 20:03:50+00:00,abuv_average88,"Relawan Puan Maharani, yang menamakan dirinya Relawan Puan, terus bergerak menggalang dukungan untuk Pilpres 2024. https://t.co/NQXOpXUglh Dukung Puan Presiden"
466,2022-10-07 20:03:48+00:00,abuv_average88,"Gelombang dukungan kepada Puan Maharani sebagai capres 2024 terus bermunculan. Warga deklarasikan diri sebagai Relawan Pejuang Puan Maharani, terkini di Jawa Barat. https://t.co/LBqBPmqFdB Dukung Puan Presiden"
467,2022-10-07 20:03:45+00:00,abuv_average88,"Puan Maharani mengungkapkan kriteria calon wakil presiden yang cocok mendampinginya, apabila dicalonkan sebagai capres pada Pemilu 2024. https://t.co/KOXbVWNWT8 Dukung Puan Presiden"
468,2022-10-07 20:03:43+00:00,abuv_average88,"Pengamat Politik, Hendri Satrio menilai Ketua DPR Puan Maharani adalah sosok paling rasional bagi PDIP untuk diusung sebagai capres atau cawapres pada Pilpres 2024. https://t.co/8LeAuSJhPa Dukung Puan Presiden"
469,2022-10-07 20:03:10+00:00,abuv_average88,"Pakar Komunikasi Politik,Tjipta Lesmana menilai saat ini Megawati Soekarno Putri sedang mempersiakan putrinya, Puan Maharan Pilpres 2024. Puan jadi presiden setelah Jokowi lengser. Tjipta meyakini, Puan bakal maju pada Pilpres 2024. https://t.co/kcr3XE4a4t Dukung Puan Presiden"
470,2022-10-07 20:02:48+00:00,abuv_average88,Ketua DPP PDIP Puan Maharani mengaku sudah punya calon pendamping untuk maju bersama di Pilpres 2024 mendatang. Namun ia belum mau membeberkan secara rinci. https://t.co/ZS97NEJjlp Dukung Puan Presiden
471,2022-10-07 20:02:36+00:00,abuv_average88,"Hasil survei terbaru dari Lembaga Survei Independen memaparkan elektabilitas Puan Maharani dalam bursa Capres 2024 mulai merangkak naik, karena dianggap berhasil merepresentasikan suara masyarakat luas. https://t.co/2sjBmcWP4R Dukung Puan Presiden"
472,2022-10-07 20:02:31+00:00,abuv_average88,Ketua DPR RI sekaligus Ketua DPP PDIP Puan Maharani menyatakan partainya siap memiliki capres sendiri dalam pergelaran Pilpres 2024. https://t.co/akU2A6O9Tc Dukung Puan Presiden
473,2022-10-07 20:02:18+00:00,abuv_average88,Ketua DPR RI sekaligus Ketua DPP PDIP Puan Maharani menyatakan partainya siap memiliki capres sendiri dalam pergelaran Pilpres 2024. https://t.co/gY0Db5tFIA Dukung Puan Presiden
474,2022-10-07 20:02:07+00:00,abuv_average88,Puan Maharani terus melanjutkan safari politiknya ke sejumlah ketua umum partai untuk membahas Pemilu 2024. Puan selanjutnya bertemu Airlangga Hartarto. https://t.co/Kel4H6VAkm Dukung Puan Presiden
475,2022-10-07 20:01:47+00:00,abuv_average88,"Puan Maharani cocok diusung PDIP jadi calon presiden 2024, ini sosok ideal pendampingnya. https://t.co/7MeFKPa6sS Dukung Puan Presiden"
476,2022-10-07 20:01:46+00:00,abuv_average88,Ketua DPP PDIP Puan Maharani menyatakan partainya siap memiliki capres sendiri dalam gelaran Pilpres 2024. https://t.co/gtCFDdrwjr Dukung Puan Presiden
477,2022-10-07 20:01:40+00:00,abuv_average88,"Kata pengamat, ini tandem ideal Puan Maharani untuk diusung PDIP maju menjadi calon presiden di pemilu 2024. https://t.co/2LmaqAfUdM Dukung Puan Presiden"
478,2022-10-07 20:01:38+00:00,abuv_average88,Puan Maharani sebut PDIP sudah punya nama bakal calon presiden di pemilu 2024 mendatang. https://t.co/4im1fJCaqu Dukung Puan Presiden
479,2022-10-07 20:01:36+00:00,abuv_average88,Relawan Puan Maharani merupakan organisasi yang dibentuk berbagai kelompok masyarakat untuk mendukung Ketua DPR RI Puan Maharani sebagai calon Presiden di Pilpres 2024. https://t.co/G3sbYQkJDG Dukung Puan Presiden
480,2022-10-07 20:01:21+00:00,abuv_average88,Ini 3 Indikasi Tekat Bulat PDIP Usung Puan Maharani Jadi Capres 2024. Simak selengkapnya di sini. https://t.co/eBnRFnM7rf Dukung Puan Presiden
481,2022-10-07 20:01:19+00:00,abuv_average88,"Pengamat politik dari Universitas Brawijaya mengungkapkan, jika koalisi Puan dan Prabowo bisa saja terjadi di Pilpres 2024. https://t.co/oHkJAQ0lGY Dukung Puan Presiden"
482,2022-10-07 20:01:16+00:00,abuv_average88,Ketua DPR Puan Maharani sudah mengantongi nama cawapres pilihannya untuk Pilpres 2024. https://t.co/cXS7TeCIPx Dukung Puan Presiden
483,2022-10-07 20:00:40+00:00,abuv_average88,"Ketua DPP PDIP Puan Maharani terus melakukan safari politik menemui ketua-ketua umum partai politik jelang Pilpres 2024. Usai menyambangi NasDem, Gerindra dan PKB, dan Demokrat. https://t.co/fueBe5553w Dukung Puan Presiden"
484,2022-10-07 20:00:01+00:00,abuv_average88,Teriakan Puan calon presiden 2024 disuarakan para kader di sela-sela pembukaan rapat koordinasi tiga pilar PDI-P di Sulut. https://t.co/OXBOjx6uwG Dukung Puan Presiden
485,2022-10-07 19:59:55+00:00,abuv_average88,"Puan Maharani optimis, perolehan suara PDIP bisa naik hingga 50 persen pada Pemilu 2024 mendatang. https://t.co/3h1TpOUtPk Dukung Puan Presiden"
486,2022-10-07 19:58:47+00:00,abuv_average88,Masinton menanggapi survei SMRC yg menyimpulkan bahwa PDIP akan turun elektabilitasnya bila memilih Puan Maharani untuk menjadi Capres 2024. https://t.co/ifhIbaFtPo Dukung Puan Presiden
487,2022-10-07 19:58:46+00:00,abuv_average88,Direktur Eksekutif IPR Ujang Komarudin memprediksi bahwa PDIP akan mendukung Puan Maharani sebagai kandidat capres 2024 mendatang. Puan dianggap lebih pantas dibandingkan kader lain https://t.co/SemiYhlfrY Dukung Puan Presiden
488,2022-10-07 19:57:50+00:00,abuv_average88,"Ketua DPR, Puan Maharani, menanggapi Partai NasDem yang telah mendeklarasikan Gubernur DKI Jakarta Anies Baswedan sebagai capres 2024. https://t.co/xZopoCL4ua Dukung Puan Presiden"
489,2022-10-07 19:57:29+00:00,abuv_average88,Ganjar Pranowo mengunggah swafoto dirinya berdiri di bawah baliho bergambar Ketua DPP PDIP Puan Maharani. Baliho itu bergambar foto besar Puan Maharani disertai slogan ‘2024 menang spektakuler hattrick!’. https://t.co/GuAEd26oII Dukung Puan Presiden
490,2022-10-07 19:57:28+00:00,abuv_average88,Dewan Kolonel bertugas mendongkrak citra dan elektabilitas Puan Maharani jelang Pilpres 2024. Siapa saja anggotanya? https://t.co/W52HoH6kbs Dukung Puan Presiden
491,2022-10-07 19:57:26+00:00,abuv_average88,Ketua Umum Partai Golkar Airlangga Hartarto dan Ketua DPP PDIP Puan Maharani akan bertemu untuk membahas Pemilu 2024 pada Sabtu (8/10). https://t.co/XPYYP8xsxU Dukung Puan Presiden
492,2022-10-07 19:57:15+00:00,abuv_average88,Elektabilitas Ketua DPR RI Puan Maharani mengalami kenaikan tajam. Demikian terekam dalam rilis hasil survei Indikator Politik Indonesia tentang Pilpres 2024. https://t.co/WSnm5YZRgx Dukung Puan Presiden
493,2022-10-07 19:56:57+00:00,abuv_average88,"Pengamat Politik Universitas Paramadina, Khoirul Umam bicara soal PDIP yang sampai saatbermanuver soal arah koalisi. Akan tetapi, satu hal yg sudah jelas, menurut Umam, PDIP menyiapkan Puan Maharani untuk berlaga di Pilpres 2024 nanti. https://t.co/eETAVXt4rT Dukung Puan Presiden"
494,2022-10-07 19:56:45+00:00,abuv_average88,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justru, pernydidukung. Khusus Puan, kata Hendri dari KedaiKopi, ucapan itu bisa jadi akan diwujudkan oleh dirinya sendiri. https://t.co/QUJfz0dLMv Dukung Puan Presiden"
495,2022-10-07 19:56:39+00:00,abuv_average88,"Pengamat politik Khoirul Umam mengatakan, Puan Maharani bakal mewakili perempuan di Pilpres 2024. Puan secara tak langsungdalam pidatonya di Sidang MPR, jelang HUT ke-77 RI. Saat itu Puan menganalogikan keseimbangan kepak sayap burung. https://t.co/AeFNc51zol Dukung Puan Presiden"
496,2022-10-07 19:56:31+00:00,abuv_average88,Politisi Senior PDIP Hendrawan Supratikno menyebut Puan Maharani adalah sosok Calon Presiden 2024 yang sangat kuat. Kekuatan Puan ini bisa ditangkap dari kualitas kepemimpinan yang ditunjukan Puan selama ini. https://t.co/BS4ShYjAzv Dukung Puan Presiden
497,2022-10-07 19:55:57+00:00,abuv_average88,"Airlangga Hartarto dijadwalkan bertemu Puan Maharani pada Sabtu pekan ini (8/10). Keduanya bertemu untuk membahas sejumlah hal, termasuk Pilpres 2024. https://t.co/hg4hhM6APL Dukung Puan Presiden"
498,2022-10-07 19:55:36+00:00,abuv_average88,"Ketua DPR RI, Puan Maharani menanggapi santai kabar dirinya dideklarasikan jadi Capres 2024. Puan mengatakan jika pilpres masih lama. https://t.co/WCYOH2rDc5 Dukung Puan Presiden"
499,2022-10-07 19:55:32+00:00,abuv_average88,"Ketua Umum PKB Cak Imin berkelakar ingin menjadi Wakil Presiden pasangan Puan Maharani di Pilpres 2024. Menanggapi hal itu, Puan Maharani turut mendoakan agar harapan Cak Imin terkabul. https://t.co/kQ7yPhbbfj Dukung Puan Presiden"
500,2022-10-07 19:55:31+00:00,abuv_average88,Ketua DPP PDIP Puan Maharani mengungkap kriteria calon wakil presiden yang akan mendampingi dirinya jika ia maju sebagai calon presiden 2024. Puan ingin memiliki sosok cawapres yang memiliki kesamaan visi misi dan cita-cita. https://t.co/QXpEGDPWia Dukung Puan Presiden
501,2022-10-07 19:55:27+00:00,abuv_average88,"Ketua DPR RI sekaligus Ketua DPP PDI Perjuangan, Puan Maharani menyampaikan pada tahun 2024 mendatang akan ada lagi Presiden Indonesia perempuan. https://t.co/WslaIdOepP Dukung Puan Presiden"
502,2022-10-07 19:55:12+00:00,abuv_average88,"Saat ini Puan merupakan Ketua DPR RI periode 2019-2024. Sebagai Ketua DPR, nantinya ia akan mendapat uang pensiun seumur hidup. Segini besarannya.  https://t.co/8GabTGYz4w Dukung Puan Presiden"
503,2022-10-07 19:54:39+00:00,abuv_average88,Puan Maharani adalah sosok Calon Presiden 2024 yang sangat kuat. Kekuatan Puan ini bisa ditangkap dari kualitas kepemimpinan yang ditunjukan Puan selama ini. https://t.co/BS4ShYjAzv Dukung Puan Presiden
504,2022-10-07 19:54:06+00:00,abuv_average88,"Salah satu politisi yang disebut memiliki peluang untuk maju di Pilpres 2024, adalah Puan Maharani. Sosok ini digadang-gadang, karena pengalaman panjang dalam pemerintahan dan parlemen. https://t.co/WoqKFLuVJU Dukung Puan Presiden"
505,2022-10-07 19:53:54+00:00,abuv_average88,"Ketua Umum @DPP_PKB Muhaimin Iskandar, mendoakan Ketua DPR Puan Maharani untuk memimpin Indonesia pada 2024 nanti, menggantikan Presiden Jokowi. https://t.co/rSxJzYDYJF Dukung Puan Presiden"
506,2022-10-07 19:53:51+00:00,abuv_average88,"Waketum Bappilu @DPP_PKB, Gus Jazil mengungkap alasan dari Ketum PKB @cakimiNOW mendoakan Ketua DPP @PDI_Perjuangan, @puanmaharani_ri menjadi capres 2024. https://t.co/yaXs2HJcjD Dukung Puan Presiden"
507,2022-10-07 19:53:48+00:00,abuv_average88,Pengamat politik Khoirul Umam mengatakan Ketua DPR Puan Maharani bakal mewakili perempuan di Pilpres 2024.  https://t.co/bkoryRH1Ls Dukung Puan Presiden
508,2022-10-07 19:52:52+00:00,nezl215,"Pernyataan Puan Maharani yg mengatakan akan ada presiden perempuan pada Pilpres 2024 bukan sekadar omong kosong. Justruperlu didukung. Khusus Puan, kata Hendri dari KedaiKopi, ucapan itu bisa jadi akan diwujudkan oleh dirinya sendiri. https://t.co/7vcqIVeWaS Dukung Puan Presiden"
509,2022-10-07 19:52:36+00:00,nezl215,"Pengamat politik Khoirul Umam mengatakan, Puan Maharani bakal mewakili perempuan di Pilpres 2024. Puan secara tak langsungdalam pidatonya di Sidang MPR, jelang HUT ke-77 RI. Saat itu Puan menganalogikan keseimbangan kepak sayap burung. https://t.co/D37nVWRmbo Dukung Puan Presiden"
510,2022-10-07 19:52:28+00:00,nezl215,Politisi Senior PDIP Hendrawan Supratikno menyebut Puan Maharani adalah sosok Calon Presiden 2024 yang sangat kuat. Kekuatan Puan ini bisa ditangkap dari kualitas kepemimpinan yang ditunjukan Puan selama ini. https://t.co/G9sDNfm8GC Dukung Puan Presiden
511,2022-10-07 19:52:02+00:00,nezl215,"Airlangga Hartarto dijadwalkan bertemu Puan Maharani pada Sabtu pekan ini (8/10). Keduanya bertemu untuk membahas sejumlah hal, termasuk Pilpres 2024. https://t.co/fuppx9yXoc Dukung Puan Presiden"
512,2022-10-07 19:51:36+00:00,nezl215,"Ketua Umum PKB Cak Imin berkelakar ingin menjadi Wakil Presiden pasangan Puan Maharani di Pilpres 2024. Menanggapi hal itu, Puan Maharani turut mendoakan agar harapan Cak Imin terkabul. https://t.co/WEbiR1onAI Dukung Puan Presiden"
513,2022-10-07 19:51:34+00:00,nezl215,Ketua DPP PDIP Puan Maharani mengungkap kriteria calon wakil presiden yang akan mendampingi dirinya jika ia maju sebagai calon presiden 2024. Puan ingin memiliki sosok cawapres yang memiliki kesamaan visi misi dan cita-cita. https://t.co/z94CIyw3nP Dukung Puan Presiden
514,2022-10-07 19:51:13+00:00,nezl215,"Saat ini Puan merupakan Ketua DPR RI periode 2019-2024. Sebagai Ketua DPR, nantinya ia akan mendapat uang pensiun seumur hidup. Segini besarannya.  https://t.co/qyOp7bjrMU Dukung Puan Presiden"
515,2022-10-07 19:50:42+00:00,nezl215,Puan Maharani adalah sosok Calon Presiden 2024 yang sangat kuat. Kekuatan Puan ini bisa ditangkap dari kualitas kepemimpinan yang ditunjukan Puan selama ini. https://t.co/G9sDNfm8GC Dukung Puan Presiden
516,2022-10-07 19:49:49+00:00,nezl215,"Salah satu politisi yang disebut memiliki peluang untuk maju di Pilpres 2024, adalah Puan Maharani. Sosok ini digadang-gadang, karena pengalaman panjang dalam pemerintahan dan parlemen. https://t.co/IvJWfrqTzg Dukung Puan Presiden"
517,2022-10-07 19:49:38+00:00,nezl215,"Ketua Umum @DPP_PKB Muhaimin Iskandar, mendoakan Ketua DPR Puan Maharani untuk memimpin Indonesia pada 2024 nanti, menggantikan Presiden Jokowi. https://t.co/CkbM0IeuqK Dukung Puan Presiden"
518,2022-10-07 19:49:34+00:00,nezl215,"Waketum Bappilu @DPP_PKB, Gus Jazil mengungkap alasan dari Ketum PKB @cakimiNOW mendoakan Ketua DPP @PDI_Perjuangan, @puanmaharani_ri menjadi capres 2024. https://t.co/0cYW0DeVbQ Dukung Puan Presiden"
519,2022-10-07 19:49:32+00:00,nezl215,Pengamat politik Khoirul Umam mengatakan Ketua DPR Puan Maharani bakal mewakili perempuan di Pilpres 2024.  https://t.co/Xtt5dnEmJr Dukung Puan Presiden
